Weather:,518,Location:,Shannon Airport Area,,,,
,,,,,,,
Voltage,10,10,10,10,10,10,10
,,,,,,,
Measurand,AMPS,AMPS,AMPS,AMPS,AMPS,AMPS,AMPS
Feeder ID,SC14,SC16,SC18,SC22,SC15,SC17,SC24
Load:,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm
Period,Reading,Reading,Reading,Reading,Reading,Reading,Reading
19/07/2016 22:00,0,43.8,59.4,14.7,103.7,42.2,78.7
19/07/2016 22:30,0,39.2,57.3,18.7,103.5,41.3,77.3
19/07/2016 23:00,0,39.7,57.8,14.5,102.9,41,77.7
19/07/2016 23:30,0,0,56.8,0,97.4,0,0
20/07/2016 00:00,0,38.1,55.3,14.5,87.8,40.8,77.3
20/07/2016 00:30,0,36.4,55.5,14.5,88.1,41,78.1
20/07/2016 01:00,0,33.9,55.9,14.5,96,40.4,75.1
20/07/2016 01:30,0,33.9,55,14.5,93.6,39.7,75.1
20/07/2016 02:00,0,33.8,53.9,14.5,87.2,40.5,78.5
20/07/2016 02:30,0,33,54.1,14.5,81,39.7,78.5
20/07/2016 03:00,0,34.4,54.1,14.5,75.4,39.6,76.5
20/07/2016 03:30,0,34.4,54.2,14.5,78.1,39.8,79.2
20/07/2016 04:00,0,32.4,54.2,14.5,80.9,40.5,81.3
20/07/2016 04:30,0,29.9,53.3,14.5,82.8,41.3,79.2
20/07/2016 05:00,0,34.1,54.6,14.5,82.6,40.9,78.8
20/07/2016 05:30,0,34.7,54.6,14.5,78.9,40,83.3
20/07/2016 06:00,0,35,54.3,14.5,79.4,40.9,78.8
20/07/2016 06:30,0,38.3,58.4,14.5,86.8,41.1,82
20/07/2016 07:00,0,42.5,67.2,18.4,89.2,41.8,90.2
20/07/2016 07:30,0,43.1,69.4,21.6,98.1,44.6,99.1
20/07/2016 08:00,0,45.8,79.3,26.3,119.3,54.5,101
20/07/2016 08:30,0,45.2,87.4,29.3,128.3,60.7,101.6
20/07/2016 09:00,0,49.8,99.6,29.3,134.1,60.9,101.3
20/07/2016 09:30,0,49.6,97.1,29.3,133.8,60.8,99.5
20/07/2016 10:00,0,53.2,94.4,29.3,129.1,55.7,102.9
20/07/2016 10:30,0,51.3,94.3,29.3,135.1,62,105.2
20/07/2016 11:00,0,51,96.1,29.3,130.7,60.1,110.2
20/07/2016 11:30,0,53,96.7,29.1,130.2,59.6,108.5
20/07/2016 12:00,0,53.9,96.2,29.1,131.6,63.2,104.7
20/07/2016 12:30,0,52.3,94,29.1,130,59.3,100.6
20/07/2016 13:00,0,49.7,89.9,29.1,127.1,56.6,96.6
20/07/2016 13:30,0,51.6,90.2,30.5,133,60.6,99.2
20/07/2016 14:00,0,53.8,92.2,27.7,135.1,60.5,102.1
20/07/2016 14:30,0,54.5,92.4,27.8,133.9,60,100.6
20/07/2016 15:00,0,55.9,92.2,28.9,136.2,59.5,95.6
20/07/2016 15:30,0,55.1,86.6,28.6,129.2,56.7,94.1
20/07/2016 16:00,0,52.6,87.1,28.6,120.9,53,94.2
20/07/2016 16:30,0,53.1,76.4,28.1,108.8,49.6,92.1
20/07/2016 17:00,0,44.9,69.7,23.7,109.8,46.9,94
20/07/2016 17:30,0,42.3,66,23.7,111.3,45.8,90.3
20/07/2016 18:00,0,47.6,64.5,23.7,112.8,46.7,88.7
20/07/2016 18:30,0,44.1,63.6,21.9,111.5,44.7,88
20/07/2016 19:00,0,41.3,63.2,18.8,107.9,44,92.6
20/07/2016 19:30,0,40.4,61.8,18.8,103.1,43.9,88.2
20/07/2016 20:00,0,40.4,61.8,18.8,103.1,43.9,88.2
20/07/2016 20:30,0,42.2,59.9,18.8,102.4,42.2,82.7
20/07/2016 21:00,0,42,60.8,18.8,103.1,42.9,84.7
20/07/2016 21:30,0,41.8,59.4,18.8,101.1,42.2,84.1
20/07/2016 22:00,0,41.7,57.3,18.8,93.4,40.3,86.2
20/07/2016 22:30,0,42.3,58.3,18.8,92.3,40.4,83.4
20/07/2016 23:00,0,40.3,58.1,18.8,96.8,39.6,84.3
20/07/2016 23:30,0,39.8,57.4,18.8,89.9,38.9,85.7
21/07/2016 00:00,0,39.8,55.3,18.8,86.6,41.1,85.1
21/07/2016 00:30,0,38.5,56.3,15.1,86.9,38.8,82.8
21/07/2016 01:00,0,34.2,56.1,13.6,80,38.2,78.7
21/07/2016 01:30,0,34,55.3,13.6,83.7,38.7,80.6
21/07/2016 02:00,0,34.3,52,13.6,80.8,39.1,83.4
21/07/2016 02:30,0,34.3,51.3,13.6,79.8,39.6,82.7
21/07/2016 03:00,0,34.2,50.9,13.6,79.9,39.2,80.3
21/07/2016 03:30,0,34.2,51.9,13.6,77.2,39.6,78.1
21/07/2016 04:00,0,32.7,51.4,13.7,73.4,39.2,77.5
21/07/2016 04:30,0,33,51.6,18.5,73.9,39.2,73.9
21/07/2016 05:00,0,33.7,52.2,18.5,74.6,39.2,75.2
21/07/2016 05:30,0,33.4,49.4,18.5,76.6,38.6,79.2
21/07/2016 06:00,0,36,53.8,18.5,81.1,39.2,79.2
21/07/2016 06:30,0,37.4,56.4,18.5,85.2,40.1,79.2
21/07/2016 07:00,0,40.7,66.1,19.8,78.9,41,85.3
21/07/2016 07:30,0,44,69.5,24,89.5,45.3,91.6
21/07/2016 08:00,0,50.1,80.2,24,107.3,53.8,93.5
21/07/2016 08:30,0,50.4,86,27.3,116.1,56.8,95.4
21/07/2016 09:00,0,51.4,94.7,31.3,118.9,58.1,95.4
21/07/2016 09:30,0,52.4,93.3,30.6,118,62.3,96.5
21/07/2016 10:00,0,50.4,88.5,30.6,114.2,58.9,99.6
21/07/2016 10:30,0,53.5,90.5,30.6,120.5,59,96.8
21/07/2016 11:00,0,52.4,91.5,30.6,129.2,61.8,98.9
21/07/2016 11:30,0,58.9,89.8,30.6,133.5,61.1,97.2
21/07/2016 12:00,0,59.7,91.6,30.6,128.1,59.4,95.9
21/07/2016 12:30,0,57.4,94.6,30.6,132.3,59.6,96.6
21/07/2016 13:00,0,50.7,90.9,31.1,122.7,61.7,96.6
21/07/2016 13:30,0,52.5,88,30.7,131.8,58.8,96.6
21/07/2016 14:00,0,55.1,90.5,30.7,129,60.3,96.6
21/07/2016 14:30,0,55.3,91.3,29.7,120.4,59,95.1
21/07/2016 15:00,0,53,89.9,25.8,124,58.1,93.6
21/07/2016 15:30,0,54.3,85.8,25.8,120.4,58.6,89.2
21/07/2016 16:00,0,51.8,82.6,25.8,116.1,55.2,88
21/07/2016 16:30,0,53.4,72.5,25.8,109.5,52.8,90.3
21/07/2016 17:00,0,48.6,67.1,25.8,109.3,52.2,90.3
21/07/2016 17:30,0,43,62.6,25.8,109.8,49.4,90.3
21/07/2016 18:00,0,45.4,60.9,25.8,103.3,47.5,90.3
21/07/2016 18:30,0,43.5,59.9,20.7,98.7,48.6,90.3
21/07/2016 19:00,0,41.9,57.6,20.3,98.1,48.1,90.3
21/07/2016 19:30,0,39.5,57.3,20.3,90,47.5,88.2
21/07/2016 20:00,0,39.5,57.3,20.3,90,47.5,88.2
21/07/2016 20:30,0,40.9,56.4,15.5,96.6,43.8,88.4
21/07/2016 21:00,0,42.6,54.6,15.5,95.9,41.7,90.5
21/07/2016 21:30,0,44.4,54.9,15.5,95.8,41.7,88.1
21/07/2016 22:00,0,43.7,54,15.5,97.6,42,90.5
21/07/2016 22:30,0,42.6,52.4,15.5,96.4,44.7,88.5
21/07/2016 23:00,0,39,53.5,15.5,94.3,43.1,85.7
21/07/2016 23:30,0,39,50.4,15.5,91.5,41.6,81.9
22/07/2016 00:00,0,39.8,50.7,15.5,84.3,40.7,85.6
22/07/2016 00:30,0,36.2,50.5,15.5,86.5,40.2,85.6
22/07/2016 01:00,0,34.4,52,15.5,88.7,40.5,85.8
22/07/2016 01:30,0,34.4,49.1,15.5,88.4,39.7,86.3
22/07/2016 02:00,0,34.4,50.3,15.5,82.4,40.1,84
22/07/2016 02:30,0,34.4,48.7,15.5,81.7,37.9,80.5
22/07/2016 03:00,0,32,44.6,15.5,77.8,38,82.7
22/07/2016 03:30,0,30.1,41.5,15.5,75.9,37.4,83.2
22/07/2016 04:00,0,30.7,39.8,15.5,73.2,37.8,80.2
22/07/2016 04:30,0,32.3,40.3,15.5,71.3,37.6,80.2
22/07/2016 05:00,0,31.3,41.6,15.5,80.5,35.4,81.1
22/07/2016 05:30,0,33,40.8,15.5,80,34.8,75.2
22/07/2016 06:00,0,34.5,41.6,18.4,79.9,36.5,77
22/07/2016 06:30,0,36.6,46.2,21.2,76,38.7,76.9
22/07/2016 07:00,0,38.2,55,21.2,80.9,44.8,83.6
22/07/2016 07:30,0,42.6,61.7,23.5,89.6,44.7,93
22/07/2016 08:00,0,46.8,68.6,26,102,46.8,93.1
22/07/2016 08:30,0,46.7,71,26.5,110.3,50.8,93.1
22/07/2016 09:00,0,47.7,79.7,29.7,112.5,49.2,91.5
22/07/2016 09:30,0,50.4,79.1,29.7,110.4,49.1,92.2
22/07/2016 10:00,0,53.3,75.5,29.7,107.2,48.9,93.7
22/07/2016 10:30,0,50.6,75.8,29.7,114.4,50.3,93.6
22/07/2016 11:00,0,51,79.7,29.7,110.3,51.7,98
22/07/2016 11:30,0,51.8,75.6,29.7,109.3,47.6,99.9
22/07/2016 12:00,0,52,77,29.7,106.8,41.4,97.1
22/07/2016 12:30,0,52.2,73.7,29.7,105,38.3,94.4
22/07/2016 13:00,0,45.9,72.5,29.7,104.3,36.7,94.9
22/07/2016 13:30,0,48.4,70.4,29.7,106.8,38.8,94.9
22/07/2016 14:00,0,48.1,71.1,29.7,100.6,37,93.5
22/07/2016 14:30,0,46.6,71.6,29.7,101.4,36.2,95
22/07/2016 15:00,0,48.3,67.5,24.6,94.4,36.2,93.9
22/07/2016 15:30,0,53,63.1,24.6,85.5,36.2,89.9
22/07/2016 16:00,0,49,61.1,24.6,78.5,36.2,89.9
22/07/2016 16:30,0,47.5,59.5,24.6,75.6,36.2,89.8
22/07/2016 17:00,0,47.4,56,24.6,76.3,35.2,89.6
22/07/2016 17:30,0,40.9,53.9,21.2,74.2,31.5,86.4
22/07/2016 18:00,0,39.5,50.6,19.8,70.8,31.3,87.1
22/07/2016 18:30,0,41.5,48.1,19.8,68.4,31.7,90.7
22/07/2016 19:00,0,39.1,46.8,19.8,65.8,33.7,91.3
22/07/2016 19:30,0,39,45.9,19.8,63.8,32.4,87.6
22/07/2016 20:00,0,39,45.9,19.8,63.8,32.4,87.6
22/07/2016 20:30,0,38.5,42.6,14.4,60.6,31.5,86.6
22/07/2016 21:00,0,39.8,41.9,14.4,57.7,31.5,81.2
22/07/2016 21:30,0,39.9,41.7,14.4,56.3,31.5,79.1
22/07/2016 22:00,0,44.4,41.4,14.4,56.1,31.5,82.4
22/07/2016 22:30,0,41.9,41,14.4,55,31.5,82.4
22/07/2016 23:00,0,38.9,41.7,14.4,52.5,31.3,82.4
22/07/2016 23:30,0,39,39.7,14.4,45,29.8,82.4
23/07/2016 00:00,0,35.7,38.1,14.4,39.7,28.5,82.4
23/07/2016 00:30,0,36.9,38.6,14.4,37.2,29.2,82.4
23/07/2016 01:00,0,34.9,37.2,14.4,36.7,28.3,77.4
23/07/2016 01:30,0,31.8,39.8,14.4,33.5,28,76.7
23/07/2016 02:00,0,32.8,39.2,14.4,33.7,30,77.7
23/07/2016 02:30,0,32.8,39.5,14.4,33.7,30,76.6
23/07/2016 03:00,0,32.8,38.4,14.4,33.7,29,76.6
23/07/2016 03:30,0,32.4,38,14.4,33.7,28.6,76.6
23/07/2016 04:00,0,32.1,38.8,14.4,33.4,28.6,76.6
23/07/2016 04:30,0,33.8,38,14.4,33.2,28.6,72.9
23/07/2016 05:00,0,33.9,37.3,14.4,33.6,28.6,67.8
23/07/2016 05:30,0,32.7,37.5,14.4,32.4,28.6,66.4
23/07/2016 06:00,0,34.3,37.3,14.4,28.4,28.6,70.2
23/07/2016 06:30,0,32.9,38.8,14.4,24,29.8,72.5
23/07/2016 07:00,0,34.3,41.8,14.4,23.3,29.8,74.6
23/07/2016 07:30,0,34.5,44.6,14.4,23.3,29.6,75.4
23/07/2016 08:00,0,36.7,49.9,14.4,21.6,33,71.7
23/07/2016 08:30,0,36.5,52.1,14.4,17.6,31.9,71.7
23/07/2016 09:00,0,39.9,52.9,14.4,17.6,30.3,75.5
23/07/2016 09:30,0,39.3,48.2,14.4,17.6,33.4,76.7
23/07/2016 10:00,0,42.6,45.9,14.4,17.6,30.3,76.7
23/07/2016 10:30,0,40.3,46.8,14.4,17.6,31.7,76.1
23/07/2016 11:00,0,40.9,43.6,14.4,17.6,30.3,74.6
23/07/2016 11:30,0,44.2,40.8,14.4,17.6,32.3,75.3
23/07/2016 12:00,0,43.4,38,14.4,17.6,30.3,73.2
23/07/2016 12:30,0,45.4,34.4,14.4,17.6,29.8,73.2
23/07/2016 13:00,0,40.4,29.3,14.4,17.6,29.8,75.8
23/07/2016 13:30,0,42.6,27.5,14.4,17.6,29.8,78.1
23/07/2016 14:00,0,41.7,27.5,14.4,17.6,29.8,75.6
23/07/2016 14:30,0,43.9,27.5,14.4,17.6,29.8,72.6
23/07/2016 15:00,0,42.8,27.5,14.4,17.6,29.8,72.6
23/07/2016 15:30,0,44,27.5,14.4,17.6,29.8,72.6
23/07/2016 16:00,0,44.4,27.5,14.4,17.6,28.6,68.4
23/07/2016 16:30,0,42.9,27.5,14.4,17.6,29.8,67.6
23/07/2016 17:00,0,40.3,27.5,14.4,17.6,28.8,67.6
23/07/2016 17:30,0,41.4,27.5,14.4,17.6,29.5,67.6
23/07/2016 18:00,0,42.4,27.5,14.4,17.6,29.5,67.6
23/07/2016 18:30,0,41.2,27.5,14.4,17.6,27.1,67.6
23/07/2016 19:00,0,39.9,27.5,14.4,17.6,24.7,67.6
23/07/2016 19:30,0,38.1,27.5,14.4,17.6,24.7,69.2
23/07/2016 20:00,0,38.1,27.5,14.4,17.6,24.7,69.2
23/07/2016 20:30,0,35,27.5,14.4,17.6,24.7,72.5
23/07/2016 21:00,0,38.1,27.5,14.4,17.6,24.7,75.2
23/07/2016 21:30,0,37.4,27.5,14.4,17.6,25.8,77.1
23/07/2016 22:00,0,37,27.5,14.4,17.6,24.6,76.2
23/07/2016 22:30,0,37.8,27.5,14.4,17.6,24.6,67.8
23/07/2016 23:00,0,37.7,27.5,14.4,17.6,24.6,67.1
23/07/2016 23:30,0,35.5,27.5,14.4,17.6,24.6,67.1
24/07/2016 00:00,0,35.5,27.5,14.4,17.6,24.6,69.4
24/07/2016 00:30,0,33.6,27.5,14.4,17.6,24.6,68.4
24/07/2016 01:00,0,33.2,27.5,14.4,17.6,24.6,72.1
24/07/2016 01:30,0,33.2,27.5,14.4,17.6,24.6,67.6
24/07/2016 02:00,0,32.9,27.5,14.4,17.6,24.6,67.6
24/07/2016 02:30,0,32.9,27.5,14.4,17.6,24.6,67.6
24/07/2016 03:00,0,32.2,27.5,14.4,17.6,24.6,72.5
24/07/2016 03:30,0,31.6,27.5,14.4,17.6,24.6,72.5
24/07/2016 04:00,0,32.5,27.5,14.4,17.6,24.6,72.5
24/07/2016 04:30,0,31.6,27.5,14.4,17.6,29.7,67.9
24/07/2016 05:00,0,31.6,27.5,14.4,17.6,29.7,66.4
24/07/2016 05:30,0,35.2,27.5,14.4,17.6,27.1,68.2
24/07/2016 06:00,0,34.9,27.5,14.4,17.6,24.9,70.7
24/07/2016 06:30,0,34.2,26.1,14.4,17.6,24.9,71.1
24/07/2016 07:00,0,35.9,27.1,14.4,17.6,24.9,72.2
24/07/2016 07:30,0,33.5,25.4,14.4,17.6,24.9,72.1
24/07/2016 08:00,0,34.3,25.3,14.4,17.6,24.9,70.1
24/07/2016 08:30,0,35.7,25.9,14.4,17.6,24.9,66.7
24/07/2016 09:00,0,38.6,25.4,14.4,17.6,24.9,68.3
24/07/2016 09:30,0,39.9,25.4,14.4,17.6,24.9,71.7
24/07/2016 10:00,0,39.5,25.4,14.4,17.6,25.7,71.7
24/07/2016 10:30,0,38,25.4,14.4,17.6,29.8,69.1
24/07/2016 11:00,0,39.4,25.4,14.4,17.6,28.9,70
24/07/2016 11:30,0,44.8,25.4,14.4,17.6,25,71.8
24/07/2016 12:00,0,42.8,25.4,14.4,17.6,27,71.8
24/07/2016 12:30,0,38.4,25.4,14.4,17.6,28.8,71.8
24/07/2016 13:00,0,37.9,25.4,14.4,17.6,24.9,76.4
24/07/2016 13:30,0,44.5,25.4,14.4,17.6,26.7,77.1
24/07/2016 14:00,0,44.8,25.4,14.4,17.6,29.8,77.1
24/07/2016 14:30,0,43.4,25.4,14.4,17.6,28.8,75.5
24/07/2016 15:00,0,43.4,25.4,14.4,17.6,29.7,72
24/07/2016 15:30,0,41.4,25.4,14.4,17.6,27,69.5
24/07/2016 16:00,0,40.5,25.4,14.4,17.6,24.6,66.4
24/07/2016 16:30,0,40.6,25.4,14.4,17.6,24.6,69.6
24/07/2016 17:00,0,36.1,25.4,14.4,17.6,24.6,69.8
24/07/2016 17:30,0,37.1,25.4,14.4,17.6,24.6,69.7
24/07/2016 18:00,0,37.5,25.4,14.4,17.6,24.6,70.9
24/07/2016 18:30,0,38.9,25.4,14.4,17.6,24.6,72.6
24/07/2016 19:00,0,37.5,25.4,14.4,17.6,24.6,69.5
24/07/2016 19:30,0,36.1,25.4,14.4,17.6,24.6,62.9
24/07/2016 20:00,0,36.1,25.4,14.4,17.6,24.6,62.9
24/07/2016 20:30,0,37.5,25.4,14.4,17.6,24.6,65.1
24/07/2016 21:00,0,37,25.4,14.4,17.6,24.6,65.1
24/07/2016 21:30,0,34.9,25.4,14.4,17.6,24.6,65.1
24/07/2016 22:00,0,37.5,25.4,14.4,17.6,24.6,65.1
24/07/2016 22:30,0,37.7,25.4,14.4,17.6,24.6,63.5
24/07/2016 23:00,0,34.7,25.4,14.4,17.6,24.6,60.2
24/07/2016 23:30,0,34,25.4,14.4,17.6,24.6,60.2
25/07/2016 00:00,0,34,25.4,14.4,17.6,24.6,60.2
25/07/2016 00:30,0,34,25.4,14.4,17.6,24.6,60.2
25/07/2016 01:00,0,32.8,25.4,14.4,17.6,24.6,60.2
25/07/2016 01:30,0,33.7,25.4,14.4,17.6,24.6,61.4
25/07/2016 02:00,0,31.6,25.4,14.4,17.6,24.6,59.7
25/07/2016 02:30,0,31.1,25.4,14.4,17.6,24.6,59.7
25/07/2016 03:00,0,31.1,25.4,14.4,17.6,24.6,59.7
25/07/2016 03:30,0,30.6,25.4,14.4,17.6,24.6,59.7
25/07/2016 04:00,0,30.5,25.4,14.4,17.6,24.6,59.7
25/07/2016 04:30,0,30.5,27.8,14.4,17.6,24.6,56.7
25/07/2016 05:00,0,31.6,30.2,14.4,17.6,24.6,59.9
25/07/2016 05:30,0,34.6,27.9,14.4,17.6,24.6,59.9
25/07/2016 06:00,0,32.7,30.9,14.4,17.6,24.6,59.9
25/07/2016 06:30,0,33.9,33.7,14.9,17.6,24.6,62.4
25/07/2016 07:00,0,38.1,41.4,21.3,17.6,28.2,71.4
25/07/2016 07:30,0,40.8,48.8,24.2,23.3,31.6,74.2
25/07/2016 08:00,0,44.5,61.8,24.2,32,35.2,79.4
25/07/2016 08:30,0,44.4,70.5,24.2,32.4,38.4,78.3
25/07/2016 09:00,0,49.1,86.4,24.6,32.6,40.9,83
25/07/2016 09:30,0,51.1,88.1,27.8,32,41.7,88
25/07/2016 10:00,0,52.4,84,27.5,31.9,39.4,92.2
25/07/2016 10:30,0,54.1,84.6,27.4,33.6,41.4,91.7
25/07/2016 11:00,0,51.4,89.1,26.8,32.6,41.8,92.8
25/07/2016 11:30,0,55.7,89.1,26.5,30.7,42.4,94.5
25/07/2016 12:00,0,55.9,90.1,27.4,31.1,42.2,92.6
25/07/2016 12:30,0,53.9,82.5,28.4,31.1,41.6,92.9
25/07/2016 13:00,0,49.6,78,28.4,31.1,40.9,93.5
25/07/2016 13:30,0,51.6,79.2,28.4,31.2,40,93.5
25/07/2016 14:00,0,53.5,80.6,28.4,31.2,37.9,93.8
25/07/2016 14:30,0,52.2,80.3,28.4,31.2,37.3,98.3
25/07/2016 15:00,0,53.5,76.9,28.4,35,39.7,94.8
25/07/2016 15:30,0,55.3,71.2,28.4,31.1,36.5,93.6
25/07/2016 16:00,0,53.5,68.8,28.4,28.1,37.6,92.4
25/07/2016 16:30,0,56.3,59,28.4,26.4,37.1,93.2
25/07/2016 17:00,0,49.2,51.9,23.7,27.3,35.4,91.2
25/07/2016 17:30,0,45.1,51.3,23.4,27.3,34.3,89.7
25/07/2016 18:00,0,42,45.4,23.4,26.4,34.3,88.2
25/07/2016 18:30,0,40.4,42.9,18.9,22.6,33.4,87.3
25/07/2016 19:00,0,39.5,42.9,18,23,34,84.5
25/07/2016 19:30,0,41.9,40.8,18,22.4,33.6,84.4
25/07/2016 20:00,0,41.9,40.8,18,22.4,33.6,84.4
25/07/2016 20:30,0,40.2,42.7,18,22.4,33.1,84.6
25/07/2016 21:00,0,41.2,44.1,18,22.4,33.4,82.4
25/07/2016 21:30,0,41.8,43.4,18,22.4,33.4,81.1
25/07/2016 22:00,0,41,43.3,18,22.4,33.4,81.7
25/07/2016 22:30,0,41,42.2,18,22.4,33.4,79.2
25/07/2016 23:00,0,41,44.2,18,22.4,33.4,75.6
25/07/2016 23:30,0,38.5,43.7,18,19.7,33.4,76.8
26/07/2016 00:00,0,35.8,41.5,18,17.4,33.4,76.4
26/07/2016 00:30,0,36.6,42.6,18,17.4,33.4,79.2
26/07/2016 01:00,0,34.7,41.2,18,17.4,33.4,78.8
26/07/2016 01:30,0,32.9,40.1,18,17.4,33.4,78.8
26/07/2016 02:00,0,32.9,40.6,18,17.4,33.4,78.8
26/07/2016 02:30,0,32.9,38.6,18,17.4,33.4,78.8
26/07/2016 03:00,0,32.9,37.4,18,17.4,33.4,78.2
26/07/2016 03:30,0,32.9,38.1,18,17.4,33.4,73.9
26/07/2016 04:00,0,32.9,38.4,18,17.4,32.7,73.9
26/07/2016 04:30,0,32.9,38.1,18,17.4,31.5,72.6
26/07/2016 05:00,0,37,38.4,18,17.4,29.4,73.8
26/07/2016 05:30,0,37.6,37.8,18,17.4,30.9,73.8
26/07/2016 06:00,0,36,38.4,18,17.4,31.8,75.1
26/07/2016 06:30,0,37.2,41.8,18,18.3,29.8,84.4
26/07/2016 07:00,0,40.7,54.4,20.3,22.8,33.6,91
26/07/2016 07:30,0,44.9,57.8,23.7,24.1,35.6,95.2
26/07/2016 08:00,0,45.3,69,23.7,31.8,38.4,95.7
26/07/2016 08:30,0,51.3,78.5,25.9,31.6,40.2,98.2
26/07/2016 09:00,0,51,89,29.8,33.2,40.9,94.3
26/07/2016 09:30,0,56.8,84.6,29.8,31.3,40.3,94.5
26/07/2016 10:00,0,55,83.3,29.8,31.3,41.1,95.7
26/07/2016 10:30,0,56.4,88.4,29.8,31.3,41.9,94.9
26/07/2016 11:00,0,56,92,29.8,34.2,41.9,96.2
26/07/2016 11:30,0,60.1,90.7,29.8,32.1,42.3,96.4
26/07/2016 12:00,0,58.4,90.9,29.8,33.7,43.3,93.9
26/07/2016 12:30,0,58.2,88,29.8,33,43.3,90.3
26/07/2016 13:00,0,53.4,85.7,29.8,31.8,43.3,92.4
26/07/2016 13:30,0,56.4,85.6,29.8,31.3,43.4,91
26/07/2016 14:00,0,55.8,84.8,29.8,32.8,43.4,91.1
26/07/2016 14:30,0,57.9,84.9,29.8,32.8,43.4,93.1
26/07/2016 15:00,0,59.5,83.6,29.8,32.8,43.4,93.7
26/07/2016 15:30,0,59.9,78.1,29.8,32.8,42,92.1
26/07/2016 16:00,0,56.8,76.6,29.8,32.8,41.4,94.1
26/07/2016 16:30,0,59.8,69.6,27.9,28.4,41.4,93.4
26/07/2016 17:00,0,53,60.9,24.4,28,38.2,94.3
26/07/2016 17:30,0,49.1,58.7,24.4,29.4,36.4,92.1
26/07/2016 18:00,0,46.4,59.6,24.4,27,36.4,89.3
26/07/2016 18:30,0,44.1,58.6,22.6,22.7,34,87.5
26/07/2016 19:00,0,43.9,55.3,19.6,22,32.3,87.4
26/07/2016 19:30,0,44.7,52.2,19.6,23.2,37.3,86.5
26/07/2016 20:00,0,44.7,52.2,19.6,23.2,37.3,86.5
26/07/2016 20:30,0,43.2,54.7,19.6,22.5,34,83.9
26/07/2016 21:00,0,45.5,54.2,19.6,22.5,35.3,86.5
26/07/2016 21:30,0,48.2,52.4,19.6,22.5,32.5,86.7
26/07/2016 22:00,0,44.8,53.8,17.8,22.5,33.9,85.2
26/07/2016 22:30,0,46.3,53.8,14.7,22.5,34.3,85
26/07/2016 23:00,0,43,52.2,14.7,22.5,33.6,85
26/07/2016 23:30,0,42,53.6,14.7,22.5,33.6,83
27/07/2016 00:00,0,40.6,52.5,14.7,17.5,33.6,78.9
27/07/2016 00:30,0,40.7,52.9,14.7,16.8,33.3,77.9
27/07/2016 01:00,0,37,53.4,14.7,16.8,31.5,79.4
27/07/2016 01:30,0,35.7,52.7,14.7,16.8,28.7,77.9
27/07/2016 02:00,0,36,50.1,14.7,16.8,33.3,78.2
27/07/2016 02:30,0,36,47.3,14.7,16.8,32.8,78.7
27/07/2016 03:00,0,36,47.7,14.7,16.8,30,80.7
27/07/2016 03:30,0,35.6,47.7,14.7,16.8,34.2,78
27/07/2016 04:00,0,33.3,47.4,14.7,16.8,34.4,75.8
27/07/2016 04:30,0,35.1,46.2,14.7,16.8,34.4,73.8
27/07/2016 05:00,0,39.3,47.6,14.7,16.8,33,76
27/07/2016 05:30,0,36.7,47.2,14.7,16.8,31.5,75.1
27/07/2016 06:00,0,37.7,49.3,14.7,16.8,34.2,76.3
27/07/2016 06:30,0,39.8,51.2,14.7,16.8,29.2,76.3
27/07/2016 07:00,0,41.3,60.2,20.8,16.9,30.4,82.2
27/07/2016 07:30,0,46.7,64.1,25.4,21.6,35.1,90.6
27/07/2016 08:00,0,47.3,71.4,25.4,33.4,40.5,90.7
27/07/2016 08:30,0,50.6,81.2,25.4,34.1,40.9,93.6
27/07/2016 09:00,0,54.3,89.4,25.4,34.6,42.6,92.2
27/07/2016 09:30,0,54.3,93.3,25.4,36.2,41.8,91.4
27/07/2016 10:00,0,52.1,90.3,27.8,35.2,43,94.6
27/07/2016 10:30,0,56.4,87.9,30.4,42.9,41.8,97.8
27/07/2016 11:00,0,53.5,94.2,30.4,42.5,41.2,97.8
27/07/2016 11:30,0,55.9,89.9,30.4,38.4,43.5,98.7
27/07/2016 12:00,0,57.4,87.6,30.4,37.2,41.6,98
27/07/2016 12:30,0,57.4,88.9,30.4,40.9,42.1,96.8
27/07/2016 13:00,0,50,85.5,29.2,41,42.8,96.8
27/07/2016 13:30,0,52.8,86.8,31.1,39.8,43.6,95.6
27/07/2016 14:00,0,57.3,88.7,26.2,39.4,43.1,101.7
27/07/2016 14:30,0,55.8,88.1,26.2,39.2,44.7,99.6
27/07/2016 15:00,0,53.9,86.6,26.2,39.1,42.3,94.2
27/07/2016 15:30,0,56.5,76,26.2,34.4,42.8,90.2
27/07/2016 16:00,0,56.5,73.6,26.2,34.5,38.1,91.5
27/07/2016 16:30,0,55.7,64,26.2,33.5,38.1,93.6
27/07/2016 17:00,0,53.4,57.2,26.2,32.6,35.4,89.3
27/07/2016 17:30,0,47.1,54.2,26.2,31,35.4,83.7
27/07/2016 18:00,0,45.8,49,21.1,30.1,34.5,84.4
27/07/2016 18:30,0,46.3,50.4,20.9,25.1,31.6,83.7
27/07/2016 19:00,0,47,49.5,20.9,28.1,32.4,83.5
27/07/2016 19:30,0,45.7,51.3,20,28.2,34.1,83.5
27/07/2016 20:00,0,45.7,51.3,20,28.2,34.1,83.5
27/07/2016 20:30,0,42,50.2,16.1,28.2,33.9,83.5
