Weather:,518,Location:,Shannon Airport Area,,,,,
,,,,,,,,
Voltage,10,10,10,10,10,10,10,10
,,,,,,,,
Measurand,AMPS,AMPS,AMPS,AMPS,AMPS,AMPS,AMPS,AMPS
Feeder ID,RC14,RC16,RC20,RC22,RC11,RC15,RC17,RC19
Load:,Residential,Ind/Comm,Residential,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm
Period,Reading,Reading,Reading,Reading,Reading,Reading,Reading,Reading
22/12/2016 00:30,72.5,46.5,60.8,63.3,53.9,57.5,89.2,78.3
22/12/2016 01:00,65,46.7,57.2,63.3,50.6,53.5,90.5,76.6
22/12/2016 01:30,62.3,44.6,60.8,63.3,50.6,47.3,88.8,75.2
22/12/2016 02:00,59.5,43.3,57.9,63.3,46.5,45.2,87.8,84.3
22/12/2016 02:30,57,42.1,56.6,63.3,45.4,41.6,86.6,77.2
22/12/2016 03:00,57,42.1,53.7,63.3,45.4,41.4,89.2,74.7
22/12/2016 03:30,57,42.1,53.7,63.3,45.4,40.7,87.7,73.6
22/12/2016 04:00,57,42.1,54.4,68.7,45.4,40.7,91.4,80.1
22/12/2016 04:30,56.4,42.1,55.5,74.4,45.4,41.2,90.8,77.2
22/12/2016 05:00,57.1,42.1,59.3,82.3,47.2,41.3,89.7,74.5
22/12/2016 05:30,60.9,44.3,61.2,83.7,50.8,43.3,88.9,86
22/12/2016 06:00,66.4,47.9,62.8,87.4,50.8,52.3,92,96.1
22/12/2016 06:30,74.9,54.4,67.7,86.7,52.8,55,91.6,106.2
22/12/2016 07:00,83.9,60.7,77.6,86.7,54.9,67.6,98.8,106.2
22/12/2016 07:30,90.5,66.6,84.1,87.5,58.5,71.8,99.7,112
22/12/2016 08:00,94.3,77.8,95.9,91.9,57.4,84.5,98.6,126.9
22/12/2016 08:30,90.9,79.9,96.5,82,56.4,69.2,101.9,121.8
22/12/2016 09:00,91.5,83.2,103.2,80.5,63.6,69.4,99.3,131.7
22/12/2016 09:30,94.7,85.6,104.8,85.6,66.9,73.5,96.7,132.8
22/12/2016 10:00,97,79.4,101.2,89,71.4,72,98.6,127
22/12/2016 10:30,97.7,80.9,101.1,90.2,71,74.7,97.3,132.2
22/12/2016 11:00,94.9,81.1,97.8,83.3,72.3,67.9,101.2,132.8
22/12/2016 11:30,92.3,83.5,95.2,84.3,71.3,66.9,101.2,136.7
22/12/2016 12:00,92.1,85.6,93.3,80.6,74.3,67.9,96.8,136.1
22/12/2016 12:30,91.6,80.5,90.1,75,73.2,71.9,99.3,132.8
22/12/2016 13:00,92.7,75.3,90.4,77.7,72.6,69.6,96.3,129
22/12/2016 13:30,92.5,74.7,86.8,80.2,72.5,67,99.6,130.8
22/12/2016 14:00,93.4,72.4,84,79.4,72.9,67.3,99.5,138.5
22/12/2016 14:30,98,72.5,81.7,82.7,73.4,64,100.9,135.4
22/12/2016 15:00,101.6,68.7,78.5,79.4,73.8,63.6,102,131
22/12/2016 15:30,102,66.9,76,78.7,73.7,67.4,94.8,122.4
22/12/2016 16:00,115.3,68.8,71.8,76.9,74.9,81.2,92.9,119.5
22/12/2016 16:30,124.9,58,69.9,78.7,78.2,97.3,87.7,134.2
22/12/2016 17:00,132.5,48.3,68.8,82.2,78.9,112,85,128.1
22/12/2016 17:30,137.2,46.4,66.5,79.4,76.7,118.7,81.8,118.2
22/12/2016 18:00,141.9,46.4,66,79.4,73.3,115.8,80.3,108.8
22/12/2016 18:30,141.3,44.4,60.8,75.6,73.4,116.2,80.9,104.5
22/12/2016 19:00,132.3,42.2,59,74.8,71.3,114.7,80.7,109.8
22/12/2016 19:30,129.5,42.4,59.5,74.8,67.2,108,78.7,107.4
22/12/2016 20:00,129.5,42.4,59.5,74.8,67.2,108,78.7,107.4
22/12/2016 20:30,121.7,37.4,53.7,76.7,65.2,106.8,78.6,88
22/12/2016 21:00,123.7,37.2,51.6,73.9,60.6,104.6,77.8,87.6
22/12/2016 21:30,116.6,37.2,50.6,73.3,59.7,96.6,76.7,96.4
22/12/2016 22:00,103.9,37.8,50,72.9,57.8,93.1,77.7,94.1
22/12/2016 22:30,100.2,35.7,46.3,70.7,58,82.1,75.6,82.2
22/12/2016 23:00,96.8,32.7,50.7,70.1,63.4,87.1,73.6,80.3
22/12/2016 23:30,87.3,33.2,51,71,62.3,82.5,73.6,81.3
23/12/2016 00:00,79.8,32.5,50.3,66,58.7,77.7,72.9,87.5
23/12/2016 00:30,74.3,32.5,45.8,65.6,53.8,63.3,69.7,84.7
23/12/2016 01:00,68.5,32.5,43.8,65.6,53.4,55.4,69.6,74.9
23/12/2016 01:30,62.2,30.8,45.6,64.3,49.2,52.4,67.6,74.4
23/12/2016 02:00,60.2,27.8,44.7,64.1,46.8,47,67,76.3
23/12/2016 02:30,60.2,28.4,41.8,65.8,46.8,43.9,65,84.2
23/12/2016 03:00,57.3,27.9,40,65.8,46.8,40.3,63.7,74
23/12/2016 03:30,55,28.1,42.3,65.8,44,39,65.3,73.2
23/12/2016 04:00,55,29.9,38.7,70.4,45,41.8,64.8,71
23/12/2016 04:30,58,28.4,39.5,70.8,44.8,38.8,65.1,72.2
23/12/2016 05:00,59.9,31.2,43.2,78.6,45.6,41.4,64.3,81.1
23/12/2016 05:30,59.9,32.7,46.4,82.5,48.1,40,64.9,85.9
23/12/2016 06:00,63.3,34.8,47.6,85.1,50.8,49.6,66.2,94.4
23/12/2016 06:30,69.1,42.2,48.9,85.8,47.5,53.5,66,96.9
23/12/2016 07:00,73.8,49,52.2,88.5,56.2,63.1,76.8,104.2
23/12/2016 07:30,79.6,59.7,58,90.7,57.4,62.9,78.6,120.3
23/12/2016 08:00,86.8,72.4,65,93.2,57.1,70.1,83.5,125.9
23/12/2016 08:30,94.1,76.8,72,92.4,55,66.8,83.6,124.4
23/12/2016 09:00,94.8,81.4,73,85.6,62.1,67.5,80.3,127.4
23/12/2016 09:30,97.7,82.6,72.3,85.6,67.8,67.5,80.6,135.4
23/12/2016 10:00,99.5,77.6,71,87.6,70.9,69,82.3,125
23/12/2016 10:30,99.2,78.3,71.6,90.2,72.4,78.9,82.8,120.2
23/12/2016 11:00,98.4,80.9,70.4,92,74.2,79,82,129.5
23/12/2016 11:30,99.6,77.9,68.6,91.8,74.5,80.8,82.9,133.7
23/12/2016 12:00,102.6,76.2,68.2,88,74.4,80.6,80.8,124.4
23/12/2016 12:30,100.3,76.8,66.3,85.7,74.1,83,77.9,122.9
23/12/2016 13:00,98.4,75,62.6,80.8,74.7,78.3,74.4,132.5
23/12/2016 13:30,97.9,74.2,61.5,78.3,73.7,74.9,71.5,127.7
23/12/2016 14:00,97.4,69.5,57.8,76.6,73.5,75.7,67.9,113.1
23/12/2016 14:30,98.1,67.7,57.5,76,72.3,76.7,65.7,115.7
23/12/2016 15:00,99.2,64.8,53.8,71.9,72.5,82,64.8,116.1
23/12/2016 15:30,98.4,57,55,71.9,72.8,85.2,66.2,116.8
23/12/2016 16:00,111.6,46,52.1,69.4,75.2,95.7,63.9,105.8
23/12/2016 16:30,120,37.4,51.5,73.9,77.2,107,63.3,109
23/12/2016 17:00,126.7,32,54.4,77.4,77,125.2,61.5,110
23/12/2016 17:30,133.3,31,53.3,77.4,76,125.2,58,111.4
23/12/2016 18:00,134.6,28.6,50.4,77.4,74.9,122.4,54.5,98.2
23/12/2016 18:30,134.8,28.6,51.7,77.4,72.5,116.5,54.8,92.9
23/12/2016 19:00,130.3,28.6,48.9,75.8,71.1,115.9,54.6,90.7
23/12/2016 19:30,126.1,28.2,47.8,73.8,71,112.6,55.9,98
23/12/2016 20:00,126.1,28.2,47.8,73.8,71,112.6,55.9,98
23/12/2016 20:30,122.8,23.5,48,75.4,64.4,109.9,53.8,90.6
23/12/2016 21:00,114.8,23.5,46.4,73.4,60.4,102.4,53.5,81.9
23/12/2016 21:30,111.7,23.5,46.4,73.4,59.2,98,53.2,75.7
23/12/2016 22:00,103.3,27.7,42.9,73.4,59.2,95,51.8,75
23/12/2016 22:30,97.4,28.4,41.2,73.4,56.2,90.8,49.4,78.9
23/12/2016 23:00,96,28.4,42.7,69.4,61.1,87.5,50.2,86.5
23/12/2016 23:30,91.1,28.4,46.1,68.4,59.5,87.7,49.4,81.1
24/12/2016 00:00,80.4,28.4,45.3,66.6,58.4,79.1,47.4,71.8
24/12/2016 00:30,76.8,28.4,40.3,63,54.7,74.2,50,64.1
24/12/2016 01:00,70,28.4,40.3,63,54.1,64.8,49,67.7
24/12/2016 01:30,65,28.4,40.3,63,50.6,54.3,50.8,70.8
24/12/2016 02:00,60.8,28.4,39.3,63,49.8,51.9,50.5,61.5
24/12/2016 02:30,59.9,28.4,36.7,63,49.4,48.8,49.7,59.2
24/12/2016 03:00,57.7,28.4,36.6,63,44,46,47.7,59.8
24/12/2016 03:30,58.1,28.4,34.8,63,43.9,44.6,48.3,63.6
24/12/2016 04:00,59.4,28.4,34.8,68.1,43.9,42.1,46.6,68.9
24/12/2016 04:30,59.4,28.4,34.8,70.7,43.9,40.5,47,57.8
24/12/2016 05:00,59.4,28.4,34.8,77.8,43.9,40.8,46.5,58.6
24/12/2016 05:30,59.3,28.4,39.7,79.8,45.1,49.6,46,58.6
24/12/2016 06:00,63.8,28.4,40.1,83,46.9,48.1,47.5,73.7
24/12/2016 06:30,64,28.4,39.2,81.2,44.7,52,46.8,67.2
24/12/2016 07:00,69.9,28.4,39.8,85.5,51.8,52.1,48.7,64.9
24/12/2016 07:30,74.3,30.3,39,85.4,53.6,54.9,47.8,65.9
24/12/2016 08:00,78.5,39.4,41.4,84.2,53.6,63.1,43.3,71.3
24/12/2016 08:30,88.3,39.3,43.5,83.3,52.9,67,40.8,76.9
24/12/2016 09:00,95,38.9,43.6,76.1,59.6,75.8,35.5,63.1
24/12/2016 09:30,105.8,37.5,46.4,76.1,63.6,83.4,33.1,59.8
24/12/2016 10:00,111.6,33,45.4,71.8,63.9,92.4,27.7,64.2
24/12/2016 10:30,111.2,34,46.2,76.9,66.6,95.7,22.8,71.6
24/12/2016 11:00,113.1,29.1,46.4,75.2,66.5,96.3,23.6,64.1
24/12/2016 11:30,113.5,25.3,46.7,71.7,68.5,109.4,22,62.4
24/12/2016 12:00,116.9,25.3,45.9,72.3,67.5,107.1,21.6,59.8
24/12/2016 12:30,119.7,24.1,42.9,70.3,69.3,104.8,21.6,65.8
24/12/2016 13:00,116.4,24.1,42.4,67,69.4,108.5,21.2,57.1
24/12/2016 13:30,116.7,22,42.3,67.8,67.6,108.1,20.7,53.9
24/12/2016 14:00,119.1,13.9,46.8,68.3,68.9,105.2,21.9,54.4
24/12/2016 14:30,115.7,13.4,44.6,69.2,67,104.4,21.9,64.2
24/12/2016 15:00,114.1,13.4,41.1,67.9,65.5,103.3,21.9,60.4
24/12/2016 15:30,124,13.4,44.7,68.4,65.6,109.1,22,54.2
24/12/2016 16:00,130.9,13.4,48.3,64.3,65.8,122,21.2,55.6
24/12/2016 16:30,142.7,13.4,48.1,67.5,68.4,127.8,20.5,60
24/12/2016 17:00,145.2,16.5,47.2,67.6,67.4,128.7,21.9,60.2
24/12/2016 17:30,138.6,18.4,46.9,67.6,61.7,126.6,22.2,65
24/12/2016 18:00,129.8,18.4,46.9,67.6,52.9,125.2,20.7,71.5
24/12/2016 18:30,131.7,18.4,46.9,67.5,51.9,118.2,20.4,68.5
24/12/2016 19:00,125.9,18.4,46.9,67.5,51.8,119.1,20.1,58.7
24/12/2016 19:30,118.6,18.4,44.1,68.9,49,118.5,19.9,58
24/12/2016 20:00,118.6,18.4,44.1,68.9,49,118.5,19.9,58
24/12/2016 20:30,107.2,18.4,43.4,65.4,46.2,108.3,20.1,68.3
24/12/2016 21:00,106.5,18.4,41.5,68.4,42.5,102.5,20.8,59
24/12/2016 21:30,106.7,18.4,38,66.8,41.2,97.6,19.8,57.4
24/12/2016 22:00,100.2,18.4,37.5,68.5,41.2,91.2,20.3,60.4
24/12/2016 22:30,98.6,18.4,37,67,41.2,89.6,20.1,71.4
24/12/2016 23:00,95.4,18.4,37.5,63.5,45.6,85.3,23.2,58.3
24/12/2016 23:30,92,18.4,37.9,63.5,46.7,84.7,22.6,56.4
25/12/2016 00:00,86.9,18.4,37.9,61.3,46.7,76.9,21.6,56.7
25/12/2016 00:30,76.4,18.4,35.2,59.4,43.8,77.7,20,69.4
25/12/2016 01:00,71.5,18.4,33.8,59.4,43.8,66.1,19.5,58.6
25/12/2016 01:30,64,18.4,32.8,59.4,43.2,60.1,19.9,56.4
25/12/2016 02:00,60.7,18.4,32.8,59.4,41.4,49.7,19.4,58.1
25/12/2016 02:30,57.8,18.4,32.8,59.4,39,45.5,21.4,66.3
25/12/2016 03:00,55.6,18.4,32.8,59.4,38.1,42.4,20.4,60.9
25/12/2016 03:30,55.6,18.4,32.8,60.8,38.1,42.4,21.2,55.2
25/12/2016 04:00,55.6,18.4,32.8,66.5,38.1,39.5,20.5,55.6
25/12/2016 04:30,55.6,18.4,32.8,71.9,38.1,37.7,21.3,61.3
25/12/2016 05:00,55.6,18.4,32.8,69.9,38.1,41.5,21.8,62.5
25/12/2016 05:30,57.8,18.4,32.8,67.1,38.1,41.5,21.8,55.9
25/12/2016 06:00,55.6,18.4,31.5,71.2,38.1,42.9,21.8,58.3
25/12/2016 06:30,60.4,18.4,33,71.2,38.1,43.4,19.9,63.9
25/12/2016 07:00,62,18.4,33,71.2,40.7,52.1,19.6,67.2
25/12/2016 07:30,70.9,18.4,33,71.2,38.2,60.2,20.7,57
25/12/2016 08:00,78.4,18.4,33,71.2,38,71.3,21,58.4
25/12/2016 08:30,87.7,15.5,33,62.3,33.5,78.7,21.5,58.2
25/12/2016 09:00,102.7,13.3,33,60.3,33.9,90.6,22,64.4
25/12/2016 09:30,112,13.3,34.1,60.3,34.1,109.1,22.3,51.7
25/12/2016 10:00,118.2,13.3,37.1,60.3,39.5,113.7,20.6,51.9
25/12/2016 10:30,120.9,13.3,38.4,60.3,39.5,115.8,20,52.2
25/12/2016 11:00,128,13.3,38.7,60.3,34.7,120.4,20.4,63.6
25/12/2016 11:30,126.8,13.3,37.9,60.3,36.2,124.7,22.4,53.4
25/12/2016 12:00,137.1,13.3,37.9,60.3,35.6,125.4,21,51.3
25/12/2016 12:30,139.5,13.3,37.9,61.1,35.6,132.3,20,52.1
25/12/2016 13:00,140.2,13.3,43.1,62.2,40.7,134.2,20.9,62.1
25/12/2016 13:30,137.3,13.3,45.4,59.5,37.7,141.7,20.9,56.7
25/12/2016 14:00,125.9,13.3,43.6,61.4,39.9,137,20.5,54.3
25/12/2016 14:30,118.3,13.3,43.6,59.7,39.9,126.5,19.8,53.1
25/12/2016 15:00,108.6,13.3,40.4,60.2,36.7,119.3,19.2,57.5
25/12/2016 15:30,106.5,13.3,38.5,58.4,34.9,108,20.2,59.2
25/12/2016 16:00,104.2,14,38.8,57.9,37,102.6,20.1,51.7
25/12/2016 16:30,105.1,18.4,41.1,64,40.5,104.2,20.5,57.5
25/12/2016 17:00,105.7,18.4,43.1,67.2,40.5,98.4,20.8,61.3
25/12/2016 17:30,102.2,18.4,40,67.2,40.5,91,20.9,70.6
25/12/2016 18:00,103.8,18.4,39,67.2,40.5,92.9,20.9,58.2
25/12/2016 18:30,102.8,18.4,39,67.2,35.1,86.8,21.1,57.7
25/12/2016 19:00,96.9,18.4,39,67.2,39.6,85.5,21.5,57.4
25/12/2016 19:30,96.7,18.4,39,61.5,35.3,85.5,21.5,65.7
25/12/2016 20:00,96.7,18.4,39,61.5,35.3,85.5,21.5,65.7
25/12/2016 20:30,94.5,18.4,38.2,62.8,34.9,81,20,57.4
25/12/2016 21:00,92.4,18.4,35.3,61.5,34.9,83.3,21.9,57.7
25/12/2016 21:30,93.9,18.4,34.4,61.5,34.9,79.5,20.9,61
25/12/2016 22:00,90.2,18.4,34.4,61.5,34.9,77,20.8,66.1
25/12/2016 22:30,89.2,18.4,34.4,61.5,34.9,75.1,20.7,56.1
25/12/2016 23:00,88.1,18.4,39.4,61.5,43.3,76.1,20.6,56.2
25/12/2016 23:30,82.1,18.4,39.8,61.5,45.2,71.1,20.8,57.8
26/12/2016 00:00,80.8,18.6,39.8,61.5,45.2,69.1,20.6,67.2
26/12/2016 00:30,74.4,18.6,37.9,61.5,45.1,64.2,21.9,57.3
26/12/2016 01:00,69.7,18.6,34.2,61.5,44.4,58,21.7,55.7
26/12/2016 01:30,63.9,18.6,34.2,61.5,42.4,52.7,19.9,55.2
26/12/2016 02:00,60.4,18.6,34.2,61.5,40.4,54.5,19.7,65.3
26/12/2016 02:30,58.7,18.6,34.2,61.5,40.4,49.5,20.5,58.2
26/12/2016 03:00,58.7,18.6,34.2,61.5,40.4,48.5,20.6,56.2
26/12/2016 03:30,58.7,18.6,34.2,61.5,40.4,41.5,20.4,55.9
26/12/2016 04:00,58.2,18.6,34.2,65.8,40.4,40.9,21,64.3
26/12/2016 04:30,53.8,18.6,33.4,66.3,38,40.9,20.9,64.4
26/12/2016 05:00,57.8,18.6,31.9,67,34.9,40.9,20.1,57.1
26/12/2016 05:30,57.3,18.6,34.6,71.7,36.4,42.9,21.4,74
26/12/2016 06:00,59,18.6,34.1,74.9,35.3,40.6,23.1,79.3
26/12/2016 06:30,59,18.6,34.6,77.6,35.3,40.9,25.9,87.4
26/12/2016 07:00,59,18.6,34.6,79.5,39,45.3,26.6,84.6
26/12/2016 07:30,61.4,18.6,34.6,80.1,38,44.7,24.7,78.3
26/12/2016 08:00,63.8,18.6,37.2,80.5,34.9,47.4,25,87.3
26/12/2016 08:30,66.6,18.6,36.5,74,30.4,44.9,24,92.5
26/12/2016 09:00,74,16.5,40.2,76.1,33.9,51.4,24,84.7
26/12/2016 09:30,81.6,15.6,39.9,77.3,34.4,60.2,23.4,85.3
26/12/2016 10:00,95.9,14.2,40.4,76.4,34.4,71.5,23.7,84.8
26/12/2016 10:30,93.8,14.2,38.6,78.2,34.7,77.3,23.3,89.9
26/12/2016 11:00,93.6,14.2,39,75,35.3,83.8,22.7,92.1
26/12/2016 11:30,99,14.2,37.5,73.4,39.8,89,23.5,84.5
26/12/2016 12:00,101.9,14.2,38.6,69.9,39.6,91.4,23.2,84.1
26/12/2016 12:30,102.9,14.2,40.9,67.9,40.4,94.9,22.3,94
26/12/2016 13:00,105.9,14.2,38.5,67.9,41.9,92.5,23.8,93
26/12/2016 13:30,102,14.2,39.8,67.9,40.7,92.6,23.4,81.8
26/12/2016 14:00,98.5,14.2,40.5,67.9,40.7,90.6,22.9,88.2
26/12/2016 14:30,96.6,14.2,37.7,69.4,40.7,88.3,23.2,91.1
26/12/2016 15:00,97.9,14.2,37.8,67.2,40.7,86.3,23.8,92.4
26/12/2016 15:30,102.6,14.2,37.6,67.6,40.7,87,24.4,82.8
26/12/2016 16:00,107.8,14.2,42.2,70.5,41.2,97.9,22.4,85.8
26/12/2016 16:30,117.6,15.7,41.9,75.6,44.3,106.5,23.7,89.3
26/12/2016 17:00,121.9,17.9,42.3,74,47.3,117.2,24.8,97.2
26/12/2016 17:30,120.4,14.8,42.3,73.8,46.7,111.4,23.6,82.2
26/12/2016 18:00,116.7,14.8,43.5,71.2,46.7,102.8,21.4,81.1
26/12/2016 18:30,115.2,14.8,43.8,69,45.7,105.5,22.5,76.4
26/12/2016 19:00,111.9,14.8,42.6,69,45.3,99.4,22.1,82.1
26/12/2016 19:30,106,14.8,42.6,72.8,45.3,98,21.2,79.7
26/12/2016 20:00,106,14.8,42.6,72.8,45.3,98,21.2,79.7
26/12/2016 20:30,103.6,15.3,40.2,72.3,45,96.2,22.7,63.1
26/12/2016 21:00,101.8,15,37.1,71.5,42.8,86.9,23.1,62.6
26/12/2016 21:30,97.1,15,38.9,71.3,43.2,84.1,22.5,69.4
26/12/2016 22:00,92.3,15,37.3,70.9,43.2,80.9,21,70.2
26/12/2016 22:30,87.4,15.5,37.5,65.9,43,79.2,21.8,62.7
26/12/2016 23:00,85.5,20.1,41.9,67.5,48.5,74,22,62.7
26/12/2016 23:30,81.3,20.1,42.3,70.7,49.9,71.6,21.2,61.7
27/12/2016 00:00,75.9,20.1,40,65.7,53.5,65.8,21.1,68.1
27/12/2016 00:30,72.9,20.1,37.1,65.3,52.9,63,21.1,65.2
27/12/2016 01:00,69.8,20.1,37.1,65.9,52.2,58.1,21.9,62.8
27/12/2016 01:30,68.7,20.1,37.1,66,49.8,53.9,22.5,60.9
27/12/2016 02:00,64.3,20.1,37.1,63.9,49.8,49.5,22.8,60.6
27/12/2016 02:30,60.1,20.1,37.1,61,49,45.4,22.5,66.8
27/12/2016 03:00,59.4,20.1,32,61,46.3,45.2,20.9,67.9
27/12/2016 03:30,58.9,20.1,31.8,61.5,44.6,42.8,21.2,60.8
27/12/2016 04:00,57.2,20.1,31.8,69,44.6,38.4,22.3,59.4
27/12/2016 04:30,55.4,20.1,31.8,70.3,40.9,42.9,21.5,59.7
27/12/2016 05:00,57.2,20.1,31.8,74.7,39.8,41.3,21.7,67.9
27/12/2016 05:30,59,20.1,36.5,77.1,40.6,46.7,22.3,82.2
27/12/2016 06:00,60,20.1,33.6,81.3,41.1,49.6,26,80.4
27/12/2016 06:30,60,20.1,33.5,81.3,45.1,45.8,25.6,79.6
27/12/2016 07:00,63.3,20.1,35,81.3,45.1,43,26.5,83.2
27/12/2016 07:30,64.7,20.1,36.4,83.9,45.1,45.8,26.6,90.4
27/12/2016 08:00,69.4,20.1,37,82.2,45.1,49.8,26.5,96
27/12/2016 08:30,70.6,18.5,37.1,79.9,39.1,49.4,25.7,83.9
27/12/2016 09:00,78.2,15.3,40.2,76.7,44.6,50,24.9,80.4
27/12/2016 09:30,85.1,16.7,39.7,74.1,48,58.5,25,78.1
27/12/2016 10:00,91,16.1,41.5,75.2,54.5,65.3,24.8,84.1
27/12/2016 10:30,93.5,15.3,43.5,73.6,54.1,70.3,24.4,104.2
27/12/2016 11:00,100.6,15.3,43.5,71.5,55.3,75.8,24.6,82.6
27/12/2016 11:30,96.4,15.3,44.9,69.1,54.9,81.1,23.7,88.6
27/12/2016 12:00,98.4,15.3,45.2,68.5,55.4,83.1,24.3,81.9
27/12/2016 12:30,101.1,15.3,44.2,67.8,54.6,82.4,23.7,93.4
27/12/2016 13:00,96.4,15.3,44.3,68,54.7,84.4,24,95
27/12/2016 13:30,94.3,15.3,44,66.5,58.8,80.6,23.5,87.8
27/12/2016 14:00,93.6,15.3,43.6,67.2,58.9,78.2,22.9,87.4
27/12/2016 14:30,91.7,15.3,44.3,67.2,57.2,77.7,23.4,85.1
27/12/2016 15:00,93.3,15.3,42.1,67.2,57.2,78.3,23.6,94.8
27/12/2016 15:30,96,15.3,44.5,66.9,57.9,75.5,23,87.6
27/12/2016 16:00,104.9,15.3,44.7,67.3,61.5,87.3,23.8,81.5
27/12/2016 16:30,118.3,15.3,47.4,68.5,63.6,95,24,90
27/12/2016 17:00,128.8,15.3,49.6,75.5,66.6,107.5,23.2,93.8
27/12/2016 17:30,128,15.3,50.4,72.8,65,113.7,23.1,93.2
27/12/2016 18:00,127.5,16.3,50.2,72.8,62.6,118.1,22.9,75
27/12/2016 18:30,127.7,16.5,49.7,70.6,60.6,113.6,22.7,74.5
27/12/2016 19:00,120.9,14.9,50.8,70.7,57,115.3,21.2,76
27/12/2016 19:30,118.8,14.9,50.7,68.3,55.2,113.1,21.9,82.3
27/12/2016 20:00,118.8,14.9,50.7,68.3,55.2,113.1,21.9,82.3
27/12/2016 20:30,104.2,14.9,48.1,69.6,48.1,99.5,21.9,64.3
27/12/2016 21:00,105.1,16.9,46.9,69.7,48.5,96.5,22.8,61.7
27/12/2016 21:30,101.3,16,46.6,73.4,46.4,88.4,22.2,64.5
27/12/2016 22:00,95.1,17.8,41.4,70.6,45.2,82.7,23,74.2
27/12/2016 22:30,88.7,17.7,41.2,68.5,43.3,76.2,23.9,62.5
27/12/2016 23:00,87.4,20.5,41.2,68.5,51.2,78.5,27.8,62.4
27/12/2016 23:30,83.5,17.8,41.2,63.5,52.4,71.7,27.4,61.6
28/12/2016 00:00,74.9,17.8,41.2,63.5,52.4,68.3,27.3,67
28/12/2016 00:30,70.1,17.8,37.6,63.5,51,60.4,27.2,65.2
28/12/2016 01:00,63.2,17.8,36,63.5,49.7,56.4,25.7,57.8
28/12/2016 01:30,60.5,17.8,36,63.5,44.8,51.5,25,56.5
28/12/2016 02:00,59.1,17.8,36,63.5,44.4,46.8,26,57.8
28/12/2016 02:30,55.7,17.8,36,63.5,41.7,45.3,26.4,69.9
28/12/2016 03:00,55.7,17.8,36,63.5,40.9,40.4,26.8,60.3
28/12/2016 03:30,55.7,17.8,36,63.5,40.9,39.6,26.1,57.4
28/12/2016 04:00,55.7,17.8,36,66.5,40.9,40.5,26.5,58.4
28/12/2016 04:30,55.7,17.8,36,69.3,40.9,38.9,26.8,65.1
28/12/2016 05:00,55.7,22.4,36,75.6,40.9,38.9,25.8,65.5
28/12/2016 05:30,57.1,28.1,37.6,81.5,40.9,42.6,27.6,69.1
28/12/2016 06:00,61.3,31.5,36.3,81.6,43.3,40.5,44.9,78
28/12/2016 06:30,61.4,34.2,36.9,82.4,45.5,42.1,50.3,86.9
28/12/2016 07:00,62.9,40.5,40.5,81.5,47.4,48.3,54.9,96.1
28/12/2016 07:30,64.6,51.1,42.6,87.7,49.3,48.2,60.3,90.7
28/12/2016 08:00,75.2,60.1,47,83.1,50.2,53.9,63,111.1
28/12/2016 08:30,75.8,64.2,48.4,77.6,47.5,49.7,64.3,111.9
28/12/2016 09:00,79.8,63.8,58.3,73.4,57.4,54.7,63,131.6
28/12/2016 09:30,87,64.1,61.8,73.4,60.7,62.8,61,114.9
28/12/2016 10:00,98.4,64.6,65.4,80.2,62.8,64.8,59.1,117.2
28/12/2016 10:30,97.7,65.1,64.2,77.6,63.9,75.5,63.6,116.4
28/12/2016 11:00,99.4,63.7,62.8,74.1,63.5,76.8,62.8,120
28/12/2016 11:30,99.4,62.6,64,70.4,64,78,61.6,128.9
28/12/2016 12:00,106.2,63.3,62.6,70,63.5,81,60.4,114.4
28/12/2016 12:30,105.3,62.8,63.8,70.8,62.7,80.4,61.6,114.4
28/12/2016 13:00,100.6,62,65.1,70,62.4,80.5,63.6,115
28/12/2016 13:30,96.7,62,61,69.6,63.4,75.3,62.2,124.6
28/12/2016 14:00,98.2,62.8,60.6,72.4,63.4,72.9,62.2,117.1
28/12/2016 14:30,96.5,61.1,60.6,68.6,63.9,72.9,64.1,111.2
28/12/2016 15:00,91.4,57.8,57.4,67.5,65.2,72.6,61.5,109.4
28/12/2016 15:30,97.5,58,57.2,67,65.5,77.8,60,109.6
28/12/2016 16:00,105.3,55.9,58.4,67.8,65.2,82.9,60.2,121
28/12/2016 16:30,118.8,43.4,58.6,68.3,66.4,94.3,60,108.4
28/12/2016 17:00,134.1,34.8,58.5,76.6,69.1,114.5,58.8,105.2
28/12/2016 17:30,138.7,30.6,60.2,74.9,68.4,118.3,58.2,110.2
28/12/2016 18:00,135.2,30.8,59,73.9,63.2,117.2,55,108.6
28/12/2016 18:30,132.8,30.6,60.1,74.1,60.8,112.3,53.1,102.5
28/12/2016 19:00,131.7,30.6,59.4,74.1,53.7,109.7,52.5,91.3
28/12/2016 19:30,125.6,30.6,52.8,73.7,53.3,103.3,51.1,89.8
28/12/2016 20:00,125.6,30.6,52.8,73.7,53.3,103.3,51.1,89.8
28/12/2016 20:30,108.8,24.9,49.4,74.3,53.1,103.2,51.5,91
28/12/2016 21:00,106.7,24.9,47.3,70,52.3,97.3,51.6,82.9
28/12/2016 21:30,107.8,24.9,45,70,52.5,90.2,50.3,76.9
28/12/2016 22:00,101.5,24.9,41.8,70,48.7,83.9,50,77.6
28/12/2016 22:30,95.5,24.9,38.6,68.6,47,76.7,50.2,84.1
